token,symbol,name,exch,instrument_type,lot_size,tick_size,updated_at
11445,PILANIINVS,PILANIINVS,NSE,,1,0.10,2026-07-05 08:48:17.051738+00
759820,PINELABS,PINELABS,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
13463,PIONEEREMB,PIONEEREMB,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
762829,PIONRINV,PIONRINV,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
759551,PIRAMALFIN,PIRAMALFIN,NSE,,1,0.10,2026-07-05 08:48:17.051738+00
14134,PITTIENG,PITTIENG,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
9087,PIXTRANS,PIXTRANS,NSE,,1,0.10,2026-07-05 08:48:17.051738+00
10321,PKTEA,PKTEA,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
13920,PLASTIBLEN,PLASTIBLEN,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
22930,PLATIND,PLATIND,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
762834,PML,PML,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
10666,PNB,PNB,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
8736,PNBGILTS,PNBGILTS,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
18908,PNBHOUSING,PNBHOUSING,NSE,,1,0.10,2026-07-05 08:48:17.051738+00
9342,PNC,PNC,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
9385,PNCINFRA,PNCINFRA,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
25312,PNGJL,PNGJL,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
760242,PNGSREVA,PNGSREVA,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
14385,POCL,POCL,NSE,,1,0.10,2026-07-05 08:48:17.051738+00
19036,PODDARMENT,PODDARMENT,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
17651,POKARNA,POKARNA,NSE,,1,0.10,2026-07-05 08:48:17.051738+00
6656,POLICYBZR,POLICYBZR,NSE,,1,0.10,2026-07-05 08:48:17.051738+00
9590,POLYCAB,POLYCAB,NSE,,1,0.50,2026-07-05 08:48:17.051738+00
25718,POLYMED,POLYMED,NSE,,1,0.10,2026-07-05 08:48:17.051738+00
2687,POLYPLEX,POLYPLEX,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
10661,PONNIERODE,PONNIERODE,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
11403,POONAWALLA,POONAWALLA,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
14977,POWERGRID,POWERGRID,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
761680,POWERICA,POWERICA,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
18457,POWERINDIA,POWERINDIA,NSE,,1,5.00,2026-07-05 08:48:17.051738+00
10473,POWERMECH,POWERMECH,NSE,,1,0.10,2026-07-05 08:48:17.051738+00
15209,PPAP,PPAP,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
11571,PPLPHARMA,PPLPHARMA,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
30134,PRABHA,PRABHA,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
13941,PRAENG,PRAENG,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
2705,PRAJIND,PRAJIND,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
2708,PRAKASH,PRAKASH,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
19599,PRAKASHSTL,PRAKASHSTL,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
762844,PRAVEG,PRAVEG,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
12603,PRECAM,PRECAM,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
2711,PRECOT,PRECOT,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
2717,PRECWIRE,PRECWIRE,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
762849,PREMCO,PREMCO,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
17397,PREMEXPLN,PREMEXPLN,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
25049,PREMIERENE,PREMIERENE,NSE,,1,0.10,2026-07-05 08:48:17.051738+00
3908,PREMIERPOL,PREMIERPOL,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
20302,PRESTIGE,PRESTIGE,NSE,,1,0.10,2026-07-05 08:48:17.051738+00
19631,PRICOLLTD,PRICOLLTD,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
11864,PRIMESECU,PRIMESECU,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
756925,PRIMO,PRIMO,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
16045,PRINCEPIPE,PRINCEPIPE,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
8825,PRIVISCL,PRIVISCL,NSE,,1,0.10,2026-07-05 08:48:17.051738+00
758173,PROSTARM,PROSTARM,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
29472,PROTEAN,PROTEAN,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
28859,PROZONER,PROZONER,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
2739,PRSMJOHNSN,PRSMJOHNSN,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
9553,PRUDENT,PRUDENT,NSE,,1,0.10,2026-07-05 08:48:17.051738+00
21001,PSB,PSB,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
20877,PSPPROJECT,PSPPROJECT,NSE,,1,0.10,2026-07-05 08:48:17.051738+00
11355,PTC,PTC,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
16682,PTCIL,PTCIL,NSE,,1,1.00,2026-07-05 08:48:17.051738+00
14101,PTL,PTL,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
4344,PUNJABCHEM,PUNJABCHEM,NSE,,1,0.10,2026-07-05 08:48:17.051738+00
14922,PURVA,PURVA,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
4010,PVP,PVP,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
13147,PVRINOX,PVRINOX,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
23142,PVSL,PVSL,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
759723,PWL,PWL,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
18250,PYRAMID,PYRAMID,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
751607,QMSMEDI,QMSMEDI,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
29087,QUADFUTURE,QUADFUTURE,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
17704,QUESS,QUESS,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
762854,QUINT,QUINT,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
27171,RACLGEAR,RACLGEAR,NSE,,1,0.10,2026-07-05 08:48:17.051738+00
10932,RADAAN,RADAAN,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
10343,RADHIKAJWE,RADHIKAJWE,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
13580,RADIANTCMS,RADIANTCMS,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
10990,RADICO,RADICO,NSE,,1,0.10,2026-07-05 08:48:17.051738+00
19877,RADIOCITY,RADIOCITY,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
2431,RAILTEL,RAILTEL,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
15337,RAIN,RAIN,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
9408,RAINBOW,RAINBOW,NSE,,1,0.10,2026-07-05 08:48:17.051738+00
2168,RAJMET,RAJMET,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
762859,RAJPALAYAM,RAJPALAYAM,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
18962,RAJRATAN,RAJRATAN,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
2809,RAJSREESUG,RAJSREESUG,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
14403,RAJTV,RAJTV,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
2816,RALLIS,RALLIS,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
13565,RAMANEWS,RAMANEWS,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
10568,RAMAPHO,RAMAPHO,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
2043,RAMCOCEM,RAMCOCEM,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
4587,RAMCOIND,RAMCOIND,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
7851,RAMCOSYS,RAMCOSYS,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
20134,RAMKY,RAMKY,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
10485,RAMRAT,RAMRAT,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
2837,RANASUG,RANASUG,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
2844,RANEHOLDIN,RANEHOLDIN,NSE,,1,0.10,2026-07-05 08:48:17.051738+00
7177,RATEGAIN,RATEGAIN,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
13451,RATNAMANI,RATNAMANI,NSE,,1,0.10,2026-07-05 08:48:17.051738+00
18423,RATNAVEER,RATNAVEER,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
2859,RAYMOND,RAYMOND,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
25073,RAYMONDLSL,RAYMONDLSL,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
758551,RAYMONDREL,RAYMONDREL,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
1494,RBA,RBA,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
18391,RBLBANK,RBLBANK,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
20874,RBZJEWEL,RBZJEWEL,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
2866,RCF,RCF,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
15355,RECLTD,RECLTD,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
14255,REDINGTON,REDINGTON,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
17859,REDTAPE,REDTAPE,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
17764,REFEX,REFEX,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
4130,REGENCERAM,REGENCERAM,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
24225,RELAXO,RELAXO,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
9652,RELCHEMQ,RELCHEMQ,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
24378,RELIABLE,RELIABLE,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
2885,RELIANCE,RELIANCE,NSE,,1,0.10,2026-07-05 08:48:17.051738+00
15068,RELIGARE,RELIGARE,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
24596,RELTD,RELTD,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
3965,REMSONSIND,REMSONSIND,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
12026,RENUKA,RENUKA,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
29598,REPCOHOME,REPCOHOME,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
13126,REPRO,REPRO,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
20323,RESPONIND,RESPONIND,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
24145,RETAIL,RETAIL,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
15129,RGL,RGL,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
759062,RHETAN,RHETAN,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
31163,RHIM,RHIM,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
15157,RHL,RHL,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
2909,RICOAUTO,RICOAUTO,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
2912,RIIL,RIIL,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
18417,RISHABH,RISHABH,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
8944,RITCO,RITCO,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
3761,RITES,RITES,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
20950,RKDL,RKDL,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
1547,RKEC,RKEC,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
11411,RKFORGE,RKFORGE,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
23043,RKSWAMY,RKSWAMY,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
762346,RMC,RMC,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
757834,RMDRIP,RMDRIP,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
11975,RML,RML,NSE,,1,0.10,2026-07-05 08:48:17.051738+00
758981,RNBDENIMS,RNBDENIMS,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
13182,ROHLTD,ROHLTD,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
5279,ROLEXRINGS,ROLEXRINGS,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
359,ROML,ROML,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
19410,ROSSARI,ROSSARI,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
28913,ROSSELLIND,ROSSELLIND,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
27353,ROSSTECH,ROSSTECH,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
9049,ROTO,ROTO,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
128,ROUTE,ROUTE,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
24735,RPEL,RPEL,NSE,,1,0.10,2026-07-05 08:48:17.051738+00
16725,RPGLIFE,RPGLIFE,NSE,,1,0.10,2026-07-05 08:48:17.051738+00
15259,RPOWER,RPOWER,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
20760,RPPINFRA,RPPINFRA,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
6913,RPPL,RPPL,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
8119,RPSGVENT,RPSGVENT,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
22670,RPTECH,RPTECH,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
762864,RRIL,RRIL,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
18566,RRKABEL,RRKABEL,NSE,,1,0.10,2026-07-05 08:48:17.051738+00
762869,RSDFIN,RSDFIN,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
761439,RSL,RSL,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
13414,RSYSTEMS,RSYSTEMS,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
27297,RTNINDIA,RTNINDIA,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
17520,RTNPOWER,RTNPOWER,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
24730,RUBFILA,RUBFILA,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
759316,RUBICON,RUBICON,NSE,,1,0.10,2026-07-05 08:48:17.051738+00
4566,RUCHINFRA,RUCHINFRA,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
13821,RUCHIRA,RUCHIRA,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
25724,RUPA,RUPA,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
24595,RUSHIL,RUSHIL,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
12219,RUSTOMJEE,RUSTOMJEE,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
1565,RVHL,RVHL,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
9552,RVNL,RVNL,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
25157,RVTH,RVTH,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
2951,S&SPOWER,S&SPOWER,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
759057,SAATVIKGL,SAATVIKGL,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
13236,SADBHAV,SADBHAV,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
13035,SAFARI,SAFARI,NSE,,1,0.10,2026-07-05 08:48:17.051738+00
8175,SAGARDEEP,SAGARDEEP,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
14068,SAGCEM,SAGCEM,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
27052,SAGILITY,SAGILITY,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
761688,SAHLIBHFI,SAHLIBHFI,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
14900,SAHYADRI,SAHYADRI,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
2963,SAIL,SAIL,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
27839,SAILIFE,SAILIFE,NSE,,1,0.10,2026-07-05 08:48:17.051738+00
761675,SAIPARENT,SAIPARENT,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
9539,SAKAR,SAKAR,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
2969,SAKHTISUG,SAKHTISUG,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
11794,SAKSOFT,SAKSOFT,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
21362,SALASAR,SALASAR,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
17351,SALONA,SALONA,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
11399,SALZERELEC,SALZERELEC,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
4127,SAMBHAAV,SAMBHAAV,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
757767,SAMBHV,SAMBHV,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
18614,SAMHI,SAMHI,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
30125,SAMMAANCAP,SAMMAANCAP,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
27303,SAMPANN,SAMPANN,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
28805,SANATHAN,SANATHAN,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
2988,SANDESH,SANDESH,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
2397,SANDHAR,SANDHAR,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
18359,SANDUMA,SANDUMA,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
4184,SANGAMIND,SANGAMIND,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
14058,SANGHVIMOV,SANGHVIMOV,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
1442,SANOFI,SANOFI,NSE,,1,0.10,2026-07-05 08:48:17.051738+00
25222,SANOFICONR,SANOFICONR,NSE,,1,0.10,2026-07-05 08:48:17.051738+00
5751,SANSERA,SANSERA,NSE,,1,0.10,2026-07-05 08:48:17.051738+00
24582,SANSTAR,SANSTAR,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
6718,SAPPHIRE,SAPPHIRE,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
762874,SAPPL,SAPPL,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
17758,SARDAEN,SARDAEN,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
4892,SAREGAMA,SAREGAMA,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
14043,SARLAPOLY,SARLAPOLY,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
11983,SASKEN,SASKEN,NSE,,1,0.10,2026-07-05 08:48:17.051738+00
11045,SATIA,SATIA,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
10453,SATIN,SATIN,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
3018,SAURASHCEM,SAURASHCEM,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
762879,SAYAJIHOTL,SAYAJIHOTL,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
6792,SBC,SBC,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
4656,SBCL,SBCL,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
18026,SBFC,SBFC,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
14139,SBGLP,SBGLP,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
17971,SBICARD,SBICARD,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
21808,SBILIFE,SBILIFE,NSE,,1,0.10,2026-07-05 08:48:17.051738+00
3045,SBIN,SBIN,NSE,,1,0.10,2026-07-05 08:48:17.051738+00
762884,SCANSTL,SCANSTL,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
1011,SCHAEFFLER,SCHAEFFLER,NSE,,1,0.10,2026-07-05 08:48:17.051738+00
20698,SCHAND,SCHAND,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
31234,SCHNEIDER,SCHNEIDER,NSE,,1,0.10,2026-07-05 08:48:17.051738+00
3048,SCI,SCI,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
23127,SCILAL,SCILAL,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
757478,SCODATUBES,SCODATUBES,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
12072,SCPL,SCPL,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
1338,SDBL,SDBL,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
2616,SEAMECLTD,SEAMECLTD,NSE,,1,0.10,2026-07-05 08:48:17.051738+00
19496,SECMARK,SECMARK,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
11058,SECURKLOUD,SECURKLOUD,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
761153,SEDEMAC,SEDEMAC,NSE,,1,0.10,2026-07-05 08:48:17.051738+00
762889,SEIL,SEIL,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
6262,SELMC,SELMC,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
17271,SENCO,SENCO,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
28888,SENORES,SENORES,NSE,,1,0.10,2026-07-05 08:48:17.051738+00
15308,SEPC,SEPC,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
5507,SERVOTECH,SERVOTECH,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
3066,SESHAPAPER,SESHAPAPER,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
29075,SETL,SETL,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
19184,SFL,SFL,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
758853,SGFIN,SGFIN,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
5114,SGIL,SGIL,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
13367,SGL,SGL,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
758889,SGMART,SGMART,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
761469,SHADOWFAX,SHADOWFAX,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
20296,SHAH,SHAH,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
11856,SHAHALLOYS,SHAHALLOYS,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
8727,SHAILY,SHAILY,NSE,,1,0.10,2026-07-05 08:48:17.051738+00
25574,SHAKTIPUMP,SHAKTIPUMP,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
714,SHALBY,SHALBY,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
15342,SHALPAINTS,SHALPAINTS,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
5650,SHANTI,SHANTI,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
3078,SHANTIGEAR,SHANTIGEAR,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
758002,SHANTIGOLD,SHANTIGOLD,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
4992,SHARDACROP,SHARDACROP,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
10530,SHARDAMOTR,SHARDAMOTR,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
762894,SHARDUL,SHARDUL,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
104,SHAREINDIA,SHAREINDIA,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
762899,SHBAJRG,SHBAJRG,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
759847,SHILCTECH,SHILCTECH,NSE,,1,0.10,2026-07-05 08:48:17.051738+00
17752,SHILPAMED,SHILPAMED,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
762904,SHINDL,SHINDL,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
804,SHIVATEX,SHIVATEX,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
759747,SHIVAUM,SHIVAUM,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
11212,SHK,SHK,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
11813,SHOPERSTOP,SHOPERSTOP,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
708,SHRADHA,SHRADHA,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
3099,SHREDIGCEM,SHREDIGCEM,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
3103,SHREECEM,SHREECEM,NSE,,1,5.00,2026-07-05 08:48:17.051738+00
759448,SHREEJISPG,SHREEJISPG,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
10588,SHREEPUSHK,SHREEPUSHK,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
7627,SHREERAMA,SHREERAMA,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
3126,SHREYANIND,SHREYANIND,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
762909,SHRIKRISH,SHRIKRISH,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
759093,SHRINGARMS,SHRINGARMS,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
17186,SHRIPISTON,SHRIPISTON,NSE,,1,0.10,2026-07-05 08:48:17.051738+00
4306,SHRIRAMFIN,SHRIRAMFIN,NSE,,1,0.10,2026-07-05 08:48:17.051738+00
7200,SHRIRAMPPS,SHRIRAMPPS,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
4693,SHYAMMETL,SHYAMMETL,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
16875,SICAGEN,SICAGEN,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
19434,SICALLOG,SICALLOG,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
3150,SIEMENS,SIEMENS,NSE,,1,0.10,2026-07-05 08:48:17.051738+00
4522,SIGIND,SIGIND,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
16658,SIGMA,SIGMA,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
14793,SIGMAADV,SIGMAADV,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
18743,SIGNATURE,SIGNATURE,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
22656,SIGNPOST,SIGNPOST,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
762914,SIKA,SIKA,NSE,,1,0.10,2026-07-05 08:48:17.051738+00
6218,SIKKO,SIKKO,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
11297,SIL,SIL,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
2492,SILGO,SILGO,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
4105,SILINV,SILINV,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
19097,SILLYMONKS,SILLYMONKS,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
9422,SILVERTUC,SILVERTUC,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
3162,SIMPLEXINF,SIMPLEXINF,NSE,,1,0.05,2026-07-05 08:48:17.051738+00
23480,SINCLAIR,SINCLAIR,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
16859,SINDHUTRAD,SINDHUTRAD,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
761420,SINGERIND,SINGERIND,NSE,,1,0.01,2026-07-05 08:48:17.051738+00
